id,batch,exp1,exp2,exp3,prot1,prot2,season,exp4,cov1
id40,2,5.41321489859633,2.01042421580993,0.507654035452836,-0.021732902839675168,56.181338099787425,Autumn,7.41321489859633,0.2696986757765281
id45,2,4.41063820129913,4.48836735091719,1.26852993462216,0.13249720812100052,48.96239147764026,Spring,7.41063820129913,0.32431900253176843
id52,2,3.53691729518029,2.00169774963939,<LOD,0.43478464263951855,55.51111001792324,Summer,2.53691729518029,0.4040276272278546
id57,2,7.41571132678569,<LOD,0.495152096592402,-0.13847894688602067,51.40948415984748,Autumn,9.41571132678569,0.17380189898347978
id59,2,3.98437847147884,4.45177499110801,1.0720906879784,-0.1838096993170207,47.109637312129,Winter,4.98437847147884,-0.41961518260726544
id74,2,5.89431376281142,3.54546312853776,<LOD,-0.3506901172567219,60.92351764532245,Summer,4.89431376281142,0.15417364438719258
id78,2,NA,1.7979236694396,NA,-0.2117031608879547,59.5330893578348,Autumn,7.99287662948,-0.029431747179107383
id79,2,4.73741380802688,2.00405905880442,0.505807470431746,0.14324423250699223,52.83939494976508,Summer,3.73741380802688,-0.10751497665516839
id80,2,NA,NA,NA,-0.30067696694422597,41.60752469146561,Spring,5.31809091264088,0.2542144536188232
id82,2,4.07027098276767,1.31304656376667,1.09994219125786,-0.05989088141146348,42.37773102741715,Summer,3.07027098276767,0.03626291566568348
id83,2,4.39361230930389,3.15126191917054,0.409594523030838,0.5159064601532061,54.984707054922104,Winter,5.39361230930389,-0.15688897687861933
id92,2,5.33934503059581,1.15537164436096,0.430385706546491,-0.15952210732437078,61.40563326281392,Spring,8.33934503059581,-0.05505858669055836
id94,2,2.99781154147938,1.40879301165069,<LOD,-0.5439716104003997,47.77275780627786,Autumn,4.99781154147938,-0.14329778265391982
id104,2,2.44152380522254,<LOD,0.69331600752583,-0.308249105305037,69.4217492268559,Summer,<LOD,0.11095179356399638
id106,2,3.42520206744802,<LOD,<LOD,-0.269027586765618,47.62192374249648,Summer,2.42520206744802,-0.3958354689109337
id122,2,4.41443889879631,1.63598307785277,1.10299630644488,0.085771417522296,61.36805282064643,Autumn,6.41443889879631,0.12785492034024
id129,2,6.29188074689845,1.70252832814393,0.479015344526335,-0.1765097048477027,42.34667455782996,Spring,9.29188074689845,0.2872832139825764
id134,2,4.53475002858811,<LOD,0.446422800184572,-0.3504875265404219,62.567029292303225,Winter,5.53475002858811,-0.16907946145909072
id141,2,2.45689505791933,2.07945866651223,0.818024830838777,-0.11066682897541845,60.64679486658518,Winter,3.45689505791933,-0.31698454262806663
id143,2,3.77187721529403,3.95838313081033,0.458783199345989,0.37594351654252883,39.268025124927014,Summer,2.77187721529403,-0.2791075175787886
id147,2,5.23516889148074,3.00921506432594,0.459984843178293,0.1763245436443457,47.238769100668094,Summer,4.23516889148074,0.18102249805024376
id150,2,5.89624921553361,2.35483612650928,0.544338605014563,0.14412508061386095,54.721065804106274,Summer,4.89624921553361,-0.3097781654524307
id151,2,4.66647992777934,6.03518994624556,<LOD,-0.10820309780588797,47.9011685347362,Winter,5.66647992777934,0.337028410152963
id158,2,3.12246230311891,2.3457406970162,<LOD,-0.2227499926031109,39.76896781759982,Winter,4.12246230311891,-0.5862428549416164
id165,2,4.62698156497165,2.92853228739789,<LOD,0.3667333664360387,65.09205862929929,Spring,7.62698156497165,-0.21330283677703424
id167,2,2.92771441666116,1.6647294991058,0.503137629973397,-0.3816427691882058,55.95410537711858,Spring,5.92771441666116,-0.32014833854467234
id176,2,5.21710012551873,2.84571813012909,0.95200282888265,0.32170254134714,37.920582902396376,Spring,8.21710012551873,-0.0032887089730909967
id177,2,3.81217925065216,1.71967239350267,0.953014379752008,-0.09596749736464806,62.84892833342898,Summer,2.81217925065216,-0.2810666840065088
id179,2,4.05477792845376,2.86022330314068,0.518399264568525,-0.22601580884686237,45.56421768324883,Summer,3.05477792845376,0.2211685878529413
id182,2,3.04542512913232,5.10662091698993,<LOD,0.07309029165589014,29.81546463482112,Summer,2.04542512913232,0.4724793862201371
id187,2,1.78025963616978,1.40242225386911,1.24119942694327,-0.3801109706718177,61.29739376381146,Summer,<LOD,0.16903762109837187
id190,2,3.14368275755543,2.7575461049352,1.22640434029623,-0.055526389594157836,48.48601632869025,Summer,2.14368275755543,0.295875670597555
id199,2,5.28760533109494,1.67295859086423,<LOD,-0.3153960953223064,46.52131693607261,Spring,8.28760533109494,-0.03917631863214919
id201,2,2.96867410509558,<LOD,<LOD,-0.657460224286735,61.364573436790224,Summer,1.96867410509558,-0.5537166703709588
id209,2,5.89649844174353,<LOD,0.686171537127849,-0.6496414466850577,47.87307482926879,Winter,6.89649844174353,0.04305481889850212
id210,2,1.94237737858447,2.66477425416103,<LOD,0.08194419126129886,39.342245642506896,Winter,2.94237737858447,0.418464346664847
id220,2,4.59910544734194,4.17292417522982,0.503317154801103,0.44723025901520697,50.3542468736599,Spring,7.59910544734194,0.2301523514993126
id224,2,2.14361400531524,<LOD,0.524573512728379,0.2251943325360061,47.51973180984918,Spring,5.14361400531524,-0.9540375899750362
id226,2,3.69740640490448,4.77134677279015,<LOD,-0.1657208701964953,55.34726899119645,Spring,6.69740640490448,-0.31101451207768444
id230,2,5.00584445871342,1.25611653942712,0.557166689292804,-0.39307715297953927,53.587885182514285,Winter,6.00584445871342,-0.5100399109522105
id231,2,2.98221085844897,2.70579337939304,0.724073752856607,0.055892868975725554,56.76722869504144,Summer,1.98221085844897,-0.11571028795615317
id236,2,2.12129855850653,2.09511195313081,0.454841734211819,0.05304460467637376,54.005630108322485,Spring,5.12129855850653,-0.5544343033218938
id238,2,4.69766475281889,3.18285579190487,0.605836283547503,-0.04755384612166703,68.44363608961785,Spring,7.69766475281889,0.3705963388026449
id239,2,3.03302677067623,1.43207653606634,<LOD,-0.17612864970243194,45.035390608128544,Summer,2.03302677067623,0.10825547233241327
id248,2,2.9014239832239,2.39510635818656,0.579666752936398,-0.1337675066940488,37.564536803759324,Spring,5.9014239832239,0.4181106787624605
id254,2,2.82867955628231,3.20390347812872,0.814343983260876,0.14347252877230215,63.00322186350917,Winter,3.82867955628231,0.05022711607774282
id255,2,3.31543132894335,2.25663435110561,0.835879181798513,3.0246719867344445e-4,44.45219662400757,Summer,2.31543132894335,-0.20176807689995124
id268,2,4.6917499695511,2.83319561403684,0.473997279584278,0.0742628335721749,39.56438655026472,Summer,3.6917499695511,0.1838100846503159
id274,2,7.28288184255603,2.80243692076497,0.653134937589648,-0.10282064099720063,54.43969498131154,Autumn,9.28288184255603,-0.07236445376570053
id278,2,4.99552720082329,<LOD,0.549602523018687,0.018810903506593448,46.833769097622636,Winter,5.99552720082329,0.05476722134832453
id280,2,4.39919323031901,1.62618132080134,<LOD,-0.4955308505719723,41.57934759545183,Autumn,6.39919323031901,-0.375686328108412
id281,2,4.94083453878063,2.80258530170284,0.591412105332117,-0.47094833218056925,42.1423118460373,Spring,7.94083453878063,-0.3662592177500233
id282,2,3.25094961923311,<LOD,1.60651139578342,-0.04151483733547786,54.65523703433005,Autumn,5.25094961923311,-0.2594660267514248
id289,2,2.32669071710893,1.69794011921066,1.02889812463805,0.27524766423855546,63.705733021202406,Autumn,4.32669071710893,0.33814130722189834
id291,2,3.40331367975434,1.17776182744203,1.15671719865483,-0.6049907432066496,52.68621832174641,Autumn,5.40331367975434,0.9115329829391683
id293,2,6.13561973830968,1.91685740721306,0.617309152725845,-0.21935916655936905,49.36836461969957,Summer,5.13561973830968,-0.1067638852416996
id297,2,8.52561380148407,1.67712974699687,0.477848656247863,0.09333982033059161,35.94555951084387,Winter,9.52561380148407,0.32130368107438007
id302,2,3.27304484153187,3.43057857574648,0.400006783452134,0.2598473973422736,39.23199529678766,Autumn,5.27304484153187,-0.883748713295846
id305,2,3.09464802032229,4.09514997953751,<LOD,-0.017370285688061635,43.19145721062458,Autumn,5.09464802032229,-0.1865157260630108
id312,2,3.17025095904919,4.62577594135502,0.515383037029769,0.25930243423418287,39.65764733770267,Summer,2.17025095904919,-0.11749296045947069
id313,2,3.34744317758447,3.29482425118981,0.509740078581183,0.05151655307998441,51.0663926331916,Autumn,5.34744317758447,-0.058814543958838304
id317,2,2.31915303628825,1.21678552764937,0.606433837062136,0.24362602497349412,68.7607754446687,Spring,5.31915303628825,0.13315234697915665
id327,2,6.11789446341276,1.88495573870869,1.45669185936123,-0.16852181973561628,56.29241128057797,Summer,5.11789446341276,-0.22265627230233279
id328,2,6.60290895679632,14.3593194327795,0.495293337073977,0.636965647163478,58.8692520337292,Winter,7.60290895679632,-0.4336308133362898
id330,2,2.93491286518614,2.58381378564982,<LOD,-0.1587772669314885,49.29655147915975,Winter,3.93491286518614,0.29410982579885514
id338,2,4.10836225496099,1.81178283143542,0.689953792177003,0.18565884049651007,45.98271272222141,Autumn,6.10836225496099,0.029243829190850383
id341,2,2.48193444180446,2.0159320507139,0.692546518056138,-0.04053375329722166,63.453007794233145,Winter,3.48193444180446,-0.43782492148589996
id342,2,4.21105991445398,1.44232291380081,<LOD,-0.11647018824745406,27.602810817597305,Autumn,6.21105991445398,-0.01677781516935079
id343,2,3.00834439809759,3.59528177398626,0.743305989427005,-0.5770606974835516,69.02652126704501,Spring,6.00834439809759,-0.28722787890278584
id354,2,5.07546963557417,6.45940296615439,1.26612512907841,-0.23809778052211716,51.17387536661231,Autumn,7.07546963557417,0.4975878071336071
id357,2,3.72022887707095,3.51926898988728,<LOD,-0.27140517102042544,67.06231639259474,Autumn,5.72022887707095,0.4023574039952594
id370,2,2.74645857329521,2.10922162214266,0.496579923916559,0.00979812770682363,40.202768116192416,Summer,1.74645857329521,-0.9521973486555917
id379,2,6.98045393326066,<LOD,0.674563335644082,-0.1481816563837824,29.07448717724163,Autumn,8.98045393326066,0.4716323244628116
id381,2,4.67504988746433,1.91996755562884,<LOD,-0.6746982878312483,62.122906777049344,Winter,5.67504988746433,-0.24610140807708963
id384,2,1.97189128501109,1.50598318604972,<LOD,0.18069028624702102,40.785841156384556,Winter,2.97189128501109,-0.01206890488446234
id385,2,2.58385538708162,3.92774633839451,0.693961833866238,0.14398340139292745,60.96752022423715,Winter,3.58385538708162,-0.03584941279285225
id391,2,5.99368955898233,<LOD,1.14696597634678,0.23654273905824608,58.35108466351104,Winter,6.99368955898233,-0.0017332129236859821
id404,2,5.36671650361693,2.75700712627374,1.68834103090413,0.1423063875656646,55.701127161293584,Summer,4.36671650361693,0.26418611918365736
id406,2,3.15475567779231,1.45069367601082,1.55720295527783,-0.33013181453042456,36.01474204504979,Winter,4.15475567779231,-0.4425383383624812
id415,2,3.97957111696571,1.7831630352326,0.443495989217006,-0.02285425342519409,58.475002251988585,Autumn,5.97957111696571,0.47379945132108525
id418,2,3.3412336781955,1.42150336737391,<LOD,0.05019493571866174,45.797404228433194,Autumn,5.3412336781955,0.30010948702218704
id423,2,3.18270182150473,1.2844805711963,0.649545492897131,0.6335080102656824,62.14431480733913,Winter,4.18270182150473,0.6229053791632911
id427,2,NA,NA,NA,0.19375980964366218,30.4320704465744,Spring,5.75488503349781,0.26147809049955567
id428,2,4.71756405725768,1.76710103467395,0.842684442523365,-6.598554197648455e-4,44.881406972246324,Spring,7.71756405725768,0.03440172501412128
id429,2,3.35698518754435,NA,<LOD,0.20172488822420434,44.30436617515152,Summer,2.35698518754435,0.39974025598624685
id439,2,2.89407846004185,2.91595702104271,0.452606866810724,0.07022187219976465,60.70513434123538,Summer,1.89407846004185,0.26440063572562966
id444,2,4.00168544277736,4.34795573519519,0.564269826661508,0.3635426461636434,25.204148132138528,Autumn,6.00168544277736,0.13024898847011623
id449,2,5.26722852346317,<LOD,0.893896183953357,0.25861316008913576,73.4260666490918,Spring,8.26722852346317,-0.4388769722315135
id458,2,6.2300920345312,1.30861966433397,<LOD,-0.5117650959103358,53.552634162617366,Autumn,8.2300920345312,0.20363796374195578
id460,2,5.86691333726453,3.87346123365093,<LOD,0.247194915685809,47.443236087843175,Autumn,7.86691333726453,-0.48466072476215294
id463,2,4.12421745880333,3.98318170712902,0.647986591196212,-0.13341498588353287,44.89804394430687,Spring,7.12421745880333,0.2171934488906258
id467,2,5.28034226014337,<LOD,0.638120403098161,-0.4045551033028499,44.67467054017976,Summer,4.28034226014337,0.18890410057454002
id469,2,2.76049662500046,4.40094462062056,0.642582599270852,-0.15960106315472453,39.15193694676282,Winter,3.76049662500046,0.003792525708674305
id476,2,5.39338219401991,<LOD,<LOD,-0.15833853170974602,62.56427358568953,Summer,4.39338219401991,-0.33340002159951376
id490,2,NA,NA,NA,0.41838679046251376,40.03986668390539,Summer,3.03734362162589,-0.23605679277295735
id498,2,7.6691025872686,<LOD,0.73011953853401,0.11304355847605882,57.09084791742593,Autumn,9.6691025872686,0.5037854704210828
id501,2,3.17729820352859,2.80259355056684,0.778555823680838,-0.19480836589304898,46.61765355042197,Autumn,5.1772982035286,-0.2228410992183223
id514,2,2.75731377893207,1.3766061625063,0.428303881145725,0.3049107438959597,62.56480818108146,Spring,5.75731377893207,0.24125286915615365
id520,2,5.07135536634985,5.38322148125823,0.507627210634155,0.07053219475071117,53.772189453036546,Winter,6.07135536634985,-0.23440680027649347
id521,2,NA,NA,NA,0.20720779410141046,49.1776434957521,Summer,6.53414018139148,-0.031183838460927583
id536,2,3.30031629762644,1.4792977465086,0.516289806732754,-0.11337237713670757,50.78651860687165,Spring,6.30031629762644,0.07265586687127969
id537,2,4.26251985741358,3.25899145459452,0.665051007229806,0.06563658802525675,55.051780843083336,Autumn,6.26251985741358,0.08217645189318121
id539,2,6.96501705624629,1.83019007926464,0.779893558060852,0.10978303300347615,44.366539764173496,Spring,9.96501705624629,-0.7051030082552977
id545,2,3.88329794590592,2.61184093149875,0.838407619688891,0.12427195770276385,46.767869118431214,Summer,2.88329794590592,0.2810710770660956
id559,2,3.55840270661935,3.36785998163368,<LOD,0.6236125576274125,52.11079755579242,Autumn,5.55840270661935,0.3377379205647186
id564,2,3.65471328274264,2.83982596762712,<LOD,-0.11008708732087565,48.208089100128745,Spring,6.65471328274264,-0.19239351794682866
id567,2,3.34055224736896,2.97060170046223,0.874060257735364,0.19156938165495302,39.17013651627911,Summer,2.34055224736896,-0.35203192784102355
id571,2,1.92568132524261,2.62822478542356,0.535508921953731,-0.3079136098409643,53.16065040663179,Autumn,3.92568132524261,-0.05309679595164426
id572,2,6.82571100320673,1.82893703436026,<LOD,0.2712844145404192,50.47589950395066,Winter,7.82571100320673,0.32352270644629855
id574,2,3.87271940776256,1.80232434371277,0.586104197780069,-0.2426106249634181,55.04408039574449,Summer,2.87271940776256,-0.22578655476310544
id579,2,2.45337436794554,1.19637129287071,0.830707942060171,0.08453095661485799,65.63794647994472,Autumn,4.45337436794554,0.012126625319055192
id581,2,6.85886286272258,<LOD,<LOD,-0.32063176949273386,39.29215412595645,Winter,7.85886286272258,-0.311268551568232
id582,2,7.71392584697118,1.67317338827281,0.797648892483773,-0.19831436940508126,59.304333102853235,Autumn,9.71392584697118,0.25188234778280066
id584,2,5.8089511245648,1.33026529593222,<LOD,0.05365057010849483,44.699975716887145,Winter,6.8089511245648,-0.293919189813704
id593,2,NA,NA,NA,0.042132230014106216,58.520669881195076,Spring,7.25382001287104,0.18766183879042556
id598,2,3.66331269378742,1.8717356470597,0.489310221706291,-0.3513711599284224,56.55275724260081,Summer,2.66331269378742,-0.003078833546777222
id604,2,NA,NA,NA,0.0834977098647146,55.87665201952279,Winter,3.22552479521537,-0.4406920076815027
id606,2,7.30173980604507,2.25261292623139,<LOD,-0.1748777252631612,51.458620695335135,Spring,10.3017398060451,0.0839905331371133
id608,2,2.99565570778237,3.05993373295011,0.485651863569457,-0.2319211725412066,56.982081927347174,Summer,1.99565570778237,-0.09977124594363539
id611,2,7.36605635416722,<LOD,1.19980209916718,-0.3711836569639734,43.28347703556173,Winter,8.36605635416722,0.566020092049472
id612,2,3.56961251267689,<LOD,0.428664442755127,-0.6637471170642806,36.43348033026358,Autumn,5.56961251267689,-0.08845266293401241
id615,2,6.06703420420983,1.97287043402149,<LOD,0.08547371444614567,72.9661178751974,Winter,7.06703420420983,-0.3425283897708798
id620,2,NA,NA,NA,0.8735871409478669,49.36565831682268,Autumn,9.03496407294727,0.8779972038007458
id626,2,4.66586959228594,<LOD,0.511298177821492,-0.38728792420443553,54.46053905736242,Summer,3.66586959228594,-0.14616417132976534
id630,2,4.53780169585347,1.62527907544658,<LOD,-0.06720095762875541,63.120976835523926,Spring,7.53780169585347,0.4042482627976328
id631,2,3.62982559456393,4.82711881547311,<LOD,0.46126340058195775,59.89695957478709,Spring,6.62982559456393,-0.2594469245609713
id634,2,3.32669837395673,2.32778791698011,<LOD,0.3987977487205626,57.11933892110795,Spring,6.32669837395673,0.059498882406126434
id635,2,4.54065963322974,1.80290155356259,0.860840113931327,0.03611476768606178,33.41592336856392,Winter,5.54065963322974,-0.23126893179785982
id639,2,3.09511384454027,1.43429766057735,<LOD,0.12076526798656204,38.91819697740052,Summer,2.09511384454027,-0.2657451804083053
id640,2,2.54506526202479,3.68220610964511,<LOD,0.31464288908380295,41.93576477777546,Winter,3.54506526202479,0.11841058365877802
id648,2,6.17549296562328,<LOD,0.401640830340868,0.06553401008796718,51.73455874131938,Summer,5.17549296562328,0.09134177569443902
id650,2,7.41255154547979,2.30624286002542,<LOD,0.06386729384617243,65.23328412274262,Summer,6.41255154547979,-0.2095590259051689
id651,2,4.76088762048716,2.24290058342238,0.532114567617408,0.15912225701183388,51.31466774957259,Spring,7.76088762048716,0.03726777831038882
id656,2,5.43132490506943,1.36179513390752,<LOD,-0.1252928702312639,36.00190404548697,Summer,4.43132490506943,-0.1022904371829418
id657,2,2.48659194436837,<LOD,<LOD,0.16006484480225439,56.24992702508636,Summer,<LOD,0.10700572747664684
id664,2,2.47397789496858,3.50235928326983,<LOD,0.39959178158331077,25.23297623028871,Spring,5.47397789496858,0.05428018558791115
id673,2,3.4544819030278,<LOD,<LOD,0.21708699893156722,55.0264997412262,Autumn,5.4544819030278,-0.16109307925400582
id674,2,3.25220081970037,2.3793596514457,0.733828577032701,-0.15790442365803498,30.688297792625683,Winter,4.25220081970037,0.44486727401425263
id675,2,2.7362255217222,<LOD,0.433158219588213,-0.4502513472965322,37.352570676838454,Autumn,4.7362255217222,0.22973783490865607
id676,2,2.41881217650694,2.0241225565088,<LOD,0.6382061431715179,50.23272886795995,Winter,3.41881217650694,0.3550042947196861
id677,2,4.79107796842402,<LOD,0.634377452531765,0.24082610528182188,48.59592686423755,Winter,5.79107796842402,-0.04861473704385514
id685,2,2.19313297830387,5.72451736841435,0.413568257193721,0.15868020720006956,68.21044864634574,Summer,<LOD,-0.12041193389772736
id691,2,7.93206839947035,2.87255089330589,0.626289795782026,-0.41885521614001653,53.144110421338,Autumn,9.93206839947035,0.39555521743276334
id704,2,2.34195116118125,6.28696554432689,<LOD,-0.3173863060223576,48.77926299281378,Spring,5.34195116118125,-0.09099252745219853
id705,2,5.94834488556025,1.33940879626178,<LOD,0.3201239019458354,56.860825679990555,Autumn,7.94834488556025,-0.2908446738315181
id708,2,2.7549926917928,3.26601864244452,0.494537151820543,0.0777918430603074,36.70801638814222,Summer,1.7549926917928,0.20114594824679136
id716,2,4.61358978235985,3.42342348607526,0.685865598418813,0.4880200027415914,69.83182664271918,Summer,3.61358978235985,-0.005216925179030209
id718,2,NA,NA,NA,0.055562061615042166,60.73073886862958,Spring,5.5564801686712,-0.2676469173101071
id719,2,3.11037700372263,2.35522338990906,0.877568162038065,0.4858011882419357,52.131122159732755,Winter,4.11037700372263,-0.23411874083489442
id727,2,2.90172242254861,<LOD,<LOD,-0.41874890072982596,39.26591046054466,Autumn,4.90172242254861,0.06787957099516431
id730,2,4.0983732831477,2.12702727089603,<LOD,0.3076353778345214,56.04817523893797,Summer,3.0983732831477,-0.41032639680789407
id757,2,4.77297967222337,1.77116870893704,0.424928657498623,-0.2930772526586018,73.4896515162539,Winter,5.77297967222337,-0.4022289156172857
id758,2,3.62570952934975,1.71643784939718,<LOD,0.04084598504146619,53.702975748936304,Spring,6.62570952934975,-0.012070409651333908
id762,2,2.92590883959193,1.97115552948385,<LOD,-0.028603011673324102,42.164169903606485,Autumn,4.92590883959193,0.43623037519105984
id769,2,3.43989276794175,1.36923006695341,0.849068000295069,0.21774352964355445,42.23129146296448,Spring,6.43989276794175,0.40016973357144686
id776,2,4.08625181907226,4.07102824924225,1.18383369650479,0.37193752493430166,54.2752081070231,Winter,5.08625181907226,-0.3536568731210165
id782,2,4.43412330073884,2.44402387831305,0.444803890563968,-0.28111028389416387,52.27619472515405,Autumn,6.43412330073884,-0.19524318323016368
id785,2,3.63310051006701,2.23772980542924,1.03413525443662,0.36157191078876383,51.966149619437815,Summer,2.63310051006701,-0.13380084870769754
id788,2,2.45513158754433,1.70888919637155,0.493762959281251,-0.16179338906080282,49.49581164319918,Summer,<LOD,-0.15925846527160087
id789,2,4.3444464336441,2.74656192545054,0.53756097212922,-0.26379079103839664,59.793950025039436,Autumn,6.3444464336441,0.217061520839752
id790,2,4.98046420852271,2.22404429044581,0.972960221784235,-0.018537005936646832,38.57130048014174,Winter,5.98046420852271,-0.39410329244976744
id793,2,3.46630139658313,2.40744253084379,0.54430070240726,0.1228646368840901,45.38048363423005,Spring,6.46630139658313,-0.3690814193903785
id800,2,5.97075278848782,2.29563086406401,0.454945451794167,-0.009838233539564976,45.527786155350654,Winter,6.97075278848782,-0.21088247482564673
id803,2,1.82204770757271,1.68827464105828,0.610111689808099,-0.2600566900762027,37.28110559612003,Summer,<LOD,0.3469439918944378
id812,2,3.44409542041327,1.12653369849996,<LOD,-0.5373439447112872,49.96764875419632,Autumn,5.44409542041327,0.08629498082885995
id814,2,NA,NA,NA,-0.773985265286943,26.397105476653007,Spring,6.25351461776419,0.15127590625151555
id816,2,3.06391841568492,1.93998714581961,<LOD,0.666291539961092,51.50006957238226,Autumn,5.06391841568492,0.07068065154798107
id817,2,3.88222562856827,1.40134805230705,<LOD,0.09731989748203462,36.081557191569395,Autumn,5.88222562856827,-0.09638247307302923
id827,2,6.94559598868202,2.96092621683932,<LOD,-0.022391531046756674,42.811436120750116,Winter,7.94559598868202,0.3252475522402799
id837,2,4.3887010204932,1.22488156656123,<LOD,-0.3319990268880975,42.081536133340464,Winter,5.3887010204932,0.6890465945022715
id840,2,4.14015230119741,1.7567656468503,<LOD,-0.02551185944338448,31.021699192505185,Spring,7.14015230119741,-0.042215788493963784
id842,2,4.08178047529116,1.75815483673554,<LOD,0.006850576135470094,42.27247372319032,Winter,5.08178047529116,-0.10361173468225139
id849,2,NA,NA,NA,-0.18475484170468695,64.83976920677583,Summer,2.72783609224848,0.1275432444460604
id857,2,4.27273902168938,4.07558299722047,0.751803832876756,0.010784943157760414,54.409135087713246,Summer,3.27273902168938,0.17378189816686082
id872,2,4.856667199599,2.06174925004234,0.659466621179869,-0.5258643820604633,49.210008338839806,Spring,7.856667199599,-0.014734493462843435
id887,2,2.75229148358959,4.58832173715447,<LOD,0.13545171399657965,63.71084340183441,Spring,5.75229148358959,0.3476633217821175
id906,2,4.26823585770171,1.47161286467025,0.78275445097797,0.32142828792651695,49.759207470551324,Summer,3.26823585770171,0.08205009279258309
id907,2,2.83843768758767,2.238586764216,1.42134055601821,0.16158434828799476,55.894630204698565,Autumn,4.83843768758767,0.31866398745509267
id910,2,6.80688918187124,1.48188149902518,0.738381517066693,0.018460797615298577,51.49627455402643,Winter,7.80688918187124,0.7227924952292255
id918,2,4.49719705709067,2.73447241629348,0.555522687401513,0.321001253559348,42.84700368274157,Autumn,6.49719705709067,-0.14723112008621167
id922,2,4.94606049923939,2.73618427597001,0.448952962659674,0.29292385597059006,57.81630928477632,Spring,7.94606049923939,-0.025681671621742792
id923,2,2.40143568094345,4.49934829853178,0.519577686029212,-0.4669596200359454,62.48164261710989,Autumn,4.40143568094345,-0.14146144822957699
id930,2,4.27869615517206,2.39829303235628,0.734187851882518,-0.12352276240242757,68.54898662580811,Summer,3.27869615517206,-0.16595577696905983
id933,2,2.3697871211796,1.88586680295957,1.18534369404605,-0.007410521039157132,49.71013090861665,Summer,<LOD,-0.2661172704182802
id939,2,3.76431471893909,3.11428220600786,<LOD,-0.1428030282922819,31.630238377519497,Autumn,5.76431471893909,-0.0010535990104147798
id943,2,6.16537233708281,1.82551378426438,0.542192257470416,-0.20477861088006413,46.84034293746116,Autumn,8.16537233708281,-0.36354326715111157
id944,2,4.80781714113423,4.66866925576748,0.792109956031912,-0.2677263180570108,53.116884406643294,Summer,3.80781714113423,-0.533841453784293
id945,2,3.65170963025971,4.60964456214379,0.641293141025589,0.07947881504458502,33.594735708543794,Autumn,5.65170963025971,-0.006277004308194803
id949,2,4.15639251631088,2.08570556237268,0.656869334484178,0.20443640427759655,51.423880380008065,Summer,3.15639251631088,-0.26659771257087017
id950,2,8.82630328741763,<LOD,0.47218245606313,-0.19319108001199448,61.92890478918811,Winter,9.82630328741763,-0.40176791198013795
id957,2,3.91809446862438,1.52403591868237,<LOD,-0.027128726117323698,44.789366627923215,Summer,2.91809446862438,-0.15139367624695801
id963,2,4.62510563037627,3.48163471460937,0.494212026592203,0.2450090419853302,44.54219964511972,Spring,7.62510563037627,-0.19477850680454134
id965,2,5.31109071955086,5.98847793199579,0.872182103958369,0.2727695999510105,65.30294104056195,Summer,4.31109071955086,-0.026419035286903394
id967,2,2.94289801142135,2.88578748916092,<LOD,0.10944988066079868,33.53956033763468,Summer,1.94289801142135,-0.44446230182850016
id968,2,3.97971560169488,2.07458200425477,0.55707511730114,0.07100191565253339,51.79539582167851,Winter,4.97971560169488,0.2903202341521341
id977,2,4.23416048719256,1.35806853281705,0.490794253247523,-0.19520673735543403,57.84621258713146,Autumn,6.23416048719256,-0.14002357300479587
id1000,2,8.04936638425656,2.11531032224161,0.584890064680118,0.10254037922655727,38.12646124774876,Spring,11.0493663842566,0.44742671422157726
id1,3,NA,NA,NA,-0.31477619880692187,31.28811835217146,Spring,7.32725222232881,0.5770159339384551
id2,3,<LOD,3.46877540867796,<LOD,0.21657452123175358,55.9022623719338,Winter,<LOD,-0.007317416615678249
id5,3,2.08176634804556,2.03353222505988,<LOD,-0.2916297668221552,60.0452546070964,Autumn,4.08176634804556,0.0306968427902075
id10,3,1.64327823648554,1.85864491230273,0.470767649639217,0.23517982978700014,65.28822081147224,Spring,4.64327823648554,0.633749965918984
id12,3,1.26296945285852,2.82546840313479,0.536708690166627,-0.008676053842458537,49.719527346527535,Spring,4.26296945285852,-0.2463463967539021
id13,3,2.23035542317318,1.56151187767093,<LOD,-0.2382716155107945,48.26432958859633,Winter,3.23035542317318,-0.3889400716384259
id19,3,1.40405966953081,3.55474038657864,0.404162311151554,-0.08871415211116218,41.427085980377,Spring,4.40405966953081,0.5222842271012983
id23,3,<LOD,<LOD,0.570705439799535,-0.5396071039999977,40.468602947945065,Spring,3.50225184593541,-0.4582042823684302
id26,3,2.6506219231295,2.87115201336037,0.460002840897372,-0.09534237815156368,69.30150371052031,Spring,5.6506219231295,-0.19995835142153748
id34,3,4.31315475672739,2.65341551543296,0.856632771668642,0.13514932978213276,44.02674563780987,Spring,7.31315475672739,-0.2142343163732234
id38,3,1.5660759233665,<LOD,0.502239311150412,-0.40819061345472263,50.07470079950154,Summer,<LOD,-0.1913079782336082
id48,3,6.62109527855171,<LOD,0.444954124036745,-0.29350728667883047,85.45460612409704,Spring,9.62109527855171,-0.18037960220086474
id55,3,1.99969357021603,2.48113269269832,0.714846909094966,0.2823114698506381,63.23834507844939,Spring,4.99969357021603,0.43109087613536384
id63,3,2.5845743363283,5.04168515578236,0.661899715247686,0.25819624174987044,55.81245060210739,Spring,5.5845743363283,0.12859400611078733
id68,3,1.21520652226174,<LOD,<LOD,0.29594620300564356,34.35303159020188,Winter,2.21520652226174,-0.33711776433841684
